# STATION: OJIM4,,,,,,,,,,,,,,,,,,,,
# STATION NAME: OJIBWAY,,,,,,,,,,,,,,,,,,,,
# LATITUDE: 48.109083,,,,,,,,,,,,,,,,,,,,
# LONGITUDE: -88.607267,,,,,,,,,,,,,,,,,,,,
# ELEVATION [ft]: 1133,,,,,,,,,,,,,,,,,,,,
# STATE: MI,,,,,,,,,,,,,,,,,,,,
Station_ID,Date_Time,snow_interval_set_1,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,volt_set_1,snow_depth_set_1,solar_radiation_set_1,precip_accum_set_1,water_temp_set_1,peak_wind_speed_set_1,fuel_temp_set_1,fuel_moisture_set_1,peak_wind_direction_set_1,dew_point_temperature_set_1d,wind_chill_set_1d,wind_cardinal_direction_set_1d,heat_index_set_1d
,,Inches,Fahrenheit,%,Miles/hour,Degrees,Miles/hour,volts,Inches,W/m**2,Inches,Fahrenheit,Miles/hour,Fahrenheit,gm,Degrees,Fahrenheit,Fahrenheit,Code,Fahrenheit
OJIM4,10/13/2017 09:24 UTC,,53.01,89,8.99,204,23,12.9,0,0,16.18,,23,55,21.3,213,49.82,,SSW,
OJIM4,10/13/2017 10:24 UTC,,53.01,90,10,207,21,12.9,0,0,16.18,,21,55,21.4,204,50.12,,SSW,
OJIM4,10/13/2017 11:24 UTC,,53.01,92,8.01,207,23,12.9,0,0,16.18,,23,54,21.7,203,50.72,,SSW,
OJIM4,10/13/2017 12:24 UTC,,53.01,94,7,219,18.99,12.9,0,1,16.18,,18.99,54,22.9,207,51.31,,SW,
OJIM4,10/13/2017 13:24 UTC,,54,90,7,224,14.99,13.3,0,36,16.18,,14.99,55,23.7,237,51.1,,SW,
OJIM4,10/13/2017 14:24 UTC,,55,84,11.01,284,18.01,13.6,0,132,16.18,,18.01,57,20.6,276,50.21,,WNW,
OJIM4,10/13/2017 15:24 UTC,,54,76,14.99,295,28.01,13.7,0,132,16.18,,28.01,,,274,46.53,,WNW,
OJIM4,10/13/2017 16:24 UTC,,54,55,13,298,27,13.8,0,167,16.18,,27,,,292,38.06,,WNW,
OJIM4,10/13/2017 17:24 UTC,,54,53,13,287,24.99,13.6,0,286,16.18,,24.99,,,278,37.11,,WNW,
OJIM4,10/13/2017 18:24 UTC,,54,49,8.99,280,24.99,13.5,0,468,16.18,,24.99,,,281,35.11,,W,
OJIM4,10/13/2017 19:24 UTC,,55,47,8.99,266,20,13.5,0,462,16.18,,20,,,282,34.98,,W,
OJIM4,10/13/2017 20:24 UTC,,55,46,13,283,23,13.5,0,421,16.18,,23,,,275,34.44,,WNW,
OJIM4,10/13/2017 21:24 UTC,,55.99,44,12.01,286,22.01,13.7,0,285,16.18,,22.01,,,278,34.22,,WNW,
OJIM4,10/13/2017 22:24 UTC,,54,47,5.99,274,20,13.6,0,60,16.18,,20,,,290,34.06,,W,
OJIM4,10/13/2017 23:24 UTC,,51.01,52,5.99,263,18.01,13.5,0,13,16.18,,18.01,,,291,33.84,,W,
OJIM4,10/14/2017 00:24 UTC,,51.01,47,12.01,284,25.99,13.4,0,0,16.18,,25.99,,,282,31.31,,WNW,
OJIM4,10/14/2017 01:24 UTC,,50,46,11.01,282,22.01,13.3,0,0,16.18,,22.01,,,269,29.85,,WNW,
OJIM4,10/14/2017 02:24 UTC,,50,48,14,293,24.99,13.2,0,0,16.18,,24.99,,,282,30.91,,WNW,
OJIM4,10/14/2017 03:24 UTC,,48.99,47,13,298,25.99,13.1,0,0,16.18,,25.99,,,293,29.46,,WNW,
OJIM4,10/14/2017 04:24 UTC,,48,46,13,300,27,13.1,0,0,16.18,,27,,,300,28.02,,WNW,
OJIM4,10/14/2017 05:24 UTC,,46.99,52,10,306,18.99,13.1,0,0,16.18,,18.99,,,285,30.11,,NW,
OJIM4,10/14/2017 06:24 UTC,,46.99,49,13,315,20,13.1,0,0,16.18,,20,,,325,28.64,,NW,
OJIM4,10/14/2017 07:24 UTC,,46.99,47,14,316,23,13.1,0,0,16.18,,23,,,320,27.62,,NW,
OJIM4,10/14/2017 08:24 UTC,,46,51,10,325,21,13.1,0,0,16.18,,21,,,311,28.71,,NW,
OJIM4,10/14/2017 09:24 UTC,,45,57,7,314,15.99,13,0,0,16.18,,15.99,,,323,30.53,,NW,
OJIM4,10/14/2017 10:24 UTC,,45,51,10,315,15.99,13,0,0,16.18,,15.99,,,317,27.78,41.59,NW,
OJIM4,10/14/2017 11:24 UTC,,43,56,4,14,20,13,0,0,16.18,,20,,,344,28.21,,NNE,
OJIM4,10/14/2017 12:24 UTC,,42.01,59,5.99,355,10,13,0,1,16.18,,10,,,355,28.57,,N,
OJIM4,10/14/2017 13:24 UTC,,42.01,65,4.99,33,10,13.4,0,41,16.18,,10,,,348,30.97,,NNE,
OJIM4,10/14/2017 14:24 UTC,,44.01,61,4,41,8.99,13.8,0,146,16.18,,8.99,,,10,31.28,,NE,
OJIM4,10/14/2017 15:24 UTC,,46,57,4,27,8.99,13.6,0,335,16.18,,8.99,,,10,31.47,,NNE,
OJIM4,10/14/2017 16:24 UTC,,48.99,51,3,87,10,13.7,0,389,16.18,,10,,,100,31.48,,E,
OJIM4,10/14/2017 17:24 UTC,,50,53,3,106,11.01,13.6,0,466,16.18,,11.01,,,107,33.38,,ESE,
OJIM4,10/14/2017 18:24 UTC,,51.01,54,4,102,13,13.5,0,449,16.18,,13,,,94,34.8,,ESE,
OJIM4,10/14/2017 19:24 UTC,,50,57,4,106,12.01,13.6,0,401,16.18,,12.01,,,79,35.22,,ESE,
OJIM4,10/14/2017 20:24 UTC,,52,53,4,105,12.01,13.6,0,401,16.18,,12.01,,,138,35.25,,ESE,
OJIM4,10/14/2017 21:24 UTC,,51.01,54,4,74,12.01,13.7,0,276,16.18,,12.01,,,99,34.8,,ENE,
OJIM4,10/14/2017 22:24 UTC,,46.99,58,4,84,13,13.7,0,66,16.18,,13,,,112,32.83,,E,
OJIM4,10/14/2017 23:24 UTC,,44.01,69,4,86,10,13.5,0,13,16.18,,10,,,102,34.38,,E,
OJIM4,10/15/2017 00:24 UTC,,45,67,5.99,96,14,13.4,0,0,16.18,,14,,,108,34.59,,E,
OJIM4,10/15/2017 01:24 UTC,,46,65,4.99,86,13,13.3,0,0,16.18,,13,,,116,34.77,,E,
OJIM4,10/15/2017 02:24 UTC,,46,62,3,78,11.01,13.2,0,0,16.18,,11.01,,,60,33.58,,ENE,
OJIM4,10/15/2017 03:24 UTC,,46,60,5.99,51,10,13.1,0,0,16.18,,10,,,50,32.75,,NE,
OJIM4,10/15/2017 04:24 UTC,,46,66,7,28,14,13.1,0,0,16.18,,14,,,52,35.16,,NNE,
OJIM4,10/15/2017 05:24 UTC,,46,70,10,23,20,13.1,0,0,16.18,,20,,,355,36.66,,NNE,
OJIM4,10/15/2017 06:24 UTC,,45,83,7,36,18.01,13.1,0,0,16.18,,18.01,,,27,40.09,,NE,
OJIM4,10/15/2017 07:24 UTC,,44.01,83,15.99,3,25.99,13,0,0,16.18,,25.99,,,14,39.12,38.64,N,
OJIM4,10/15/2017 08:24 UTC,,42.01,89,17,357,31,13,0,0,16.19,,31,,,6,38.96,35.91,N,
OJIM4,10/15/2017 09:24 UTC,,41,88,18.01,350,34.99,13,0,0,16.19,,34.99,,,15,37.68,34.41,N,
OJIM4,10/15/2017 10:24 UTC,,41,91,14.99,6,28.01,12.9,0,0,16.21,,28.01,,,359,38.54,35.18,N,
OJIM4,10/15/2017 11:24 UTC,,39.99,93,14.99,347,24.99,13,0,0,16.22,,24.99,,,12,38.1,33.94,NNW,
OJIM4,10/15/2017 12:24 UTC,,39,91,14.99,353,27,13,0,0,16.22,,27,,,353,36.56,32.72,N,
OJIM4,10/15/2017 13:24 UTC,,39,83,17,357,28.99,13,0,12,16.22,,28.99,,,4,34.21,32.16,N,
OJIM4,10/15/2017 14:24 UTC,,39.99,81,17,349,30,13.9,0,80,16.22,,30,,,349,34.56,33.39,N,
OJIM4,10/15/2017 15:24 UTC,,39.99,75,15.99,335,30,14.4,0,219,16.22,,30,,,9,32.62,33.66,NNW,
OJIM4,10/15/2017 16:24 UTC,,39.99,73,14,351,22.01,13.8,0,321,16.22,,22.01,,,349,31.94,34.23,N,
OJIM4,10/15/2017 17:24 UTC,,41,70,13,346,22.01,13.8,0,379,16.22,,22.01,,,20,31.86,35.77,NNW,
OJIM4,10/15/2017 18:24 UTC,,43,61,8.99,330,20,13.8,0,488,16.22,,20,,,309,30.33,39.6,NNW,
OJIM4,10/15/2017 19:24 UTC,,43,57,10,314,20,13.7,0,463,16.22,,20,,,299,28.65,39.2,NW,
OJIM4,10/15/2017 20:24 UTC,,44.01,51,8.99,304,20,13.7,0,402,16.22,,20,,,301,26.86,40.79,NW,
OJIM4,10/15/2017 21:24 UTC,,46,51,4.99,263,14.99,13.9,0,277,16.22,,14.99,,,291,28.71,,W,
OJIM4,10/15/2017 22:24 UTC,,43,57,4,234,10,13.8,0,39,16.22,,10,,,278,28.65,,SW,
OJIM4,10/15/2017 23:24 UTC,,41,70,4.99,208,11.01,13.6,0,9,16.22,,11.01,,,216,31.86,,SSW,
OJIM4,10/16/2017 00:24 UTC,,42.01,73,5.99,195,13,13.4,0,0,16.22,,13,,,225,33.89,,SSW,
OJIM4,10/16/2017 01:24 UTC,,43,77,7,199,14,13.4,0,0,16.22,,14,,,196,36.2,,SSW,
OJIM4,10/16/2017 02:24 UTC,,44.01,68,4.99,253,14,13.3,0,0,16.22,,14,,,194,34.01,,WSW,
OJIM4,10/16/2017 03:24 UTC,,44.01,49,11.01,295,17,13.2,0,0,16.22,,17,,,293,25.89,40.06,WNW,
OJIM4,10/16/2017 04:24 UTC,,45,45,10,301,15.99,13.1,0,0,16.22,,15.99,,,284,24.74,41.59,WNW,
OJIM4,10/16/2017 05:24 UTC,,44.01,53,8.01,292,15.99,13.1,0,0,16.22,,15.99,,,302,27.8,,WNW,
OJIM4,10/16/2017 06:24 UTC,,43,60,8.99,303,15.99,13.1,0,0,16.22,,15.99,,,296,29.92,39.6,WNW,
OJIM4,10/16/2017 07:24 UTC,,43,66,8.99,301,15.99,13,0,0,16.22,,15.99,,,286,32.3,39.6,WNW,
OJIM4,10/16/2017 08:24 UTC,,43,71,7,276,14,13,0,0,16.22,,14,,,293,34.14,,W,
OJIM4,10/16/2017 09:24 UTC,,41,76,4.99,241,11.01,13,0,0,16.22,,11.01,,,279,33.93,,WSW,
OJIM4,10/16/2017 10:24 UTC,,42.01,78,7,236,12.01,13,0,0,16.22,,12.01,,,236,35.57,,SW,
OJIM4,10/16/2017 11:24 UTC,,41,81,5.99,241,13,13,0,0,16.22,,13,,,238,35.55,,WSW,
OJIM4,10/16/2017 12:24 UTC,,42.01,81,8.99,236,15.99,13,0,2,16.22,,15.99,,,248,36.53,38.42,SW,
OJIM4,10/16/2017 13:24 UTC,,42.01,82,4.99,252,17,13.9,0,37,16.22,,17,,,239,36.85,,WSW,
OJIM4,10/16/2017 14:24 UTC,,46,74,7,232,14.99,13.7,0,207,16.22,,14.99,,,228,38.09,,SW,
OJIM4,10/16/2017 15:24 UTC,,50,63,4,250,11.01,13.6,0,349,16.22,,11.01,,,231,37.78,,WSW,
OJIM4,10/16/2017 16:24 UTC,,51.01,53,7,259,14.99,13.6,0,405,16.22,,14.99,,,241,34.32,,W,
OJIM4,10/16/2017 17:24 UTC,,50,54,11.01,270,22.01,14.3,0,331,16.22,,22.01,,,283,33.85,,W,
OJIM4,10/16/2017 18:24 UTC,,48.99,54,8.01,264,21,13.8,0,341,16.22,,21,,,278,32.91,,W,
OJIM4,10/16/2017 19:24 UTC,,50,57,4.99,262,14.99,13.7,0,174,16.22,,14.99,,,238,35.22,,W,
OJIM4,10/16/2017 20:24 UTC,,54,55,7,220,15.99,13.6,0,321,16.22,,15.99,,,230,38.06,,SW,
OJIM4,10/16/2017 21:24 UTC,,52,59,8.01,210,17,13.5,0,289,16.22,,17,,,246,37.98,,SSW,
OJIM4,10/16/2017 22:24 UTC,,48.99,71,8.01,212,18.99,13.7,0,66,16.22,,18.99,,,230,39.9,,SSW,
OJIM4,10/16/2017 23:24 UTC,,48,72,7,209,17,13.5,0,15,16.22,,17,,,215,39.31,,SSW,
OJIM4,10/17/2017 00:24 UTC,,48.99,75,8.01,200,18.99,13.4,0,0,16.22,,18.99,,,199,41.33,,SSW,
OJIM4,10/17/2017 01:24 UTC,,51.01,67,8.99,204,23,13.3,0,0,16.22,,23,,,192,40.33,,SSW,
OJIM4,10/17/2017 02:24 UTC,,51.01,72,8.01,185,18.99,13.2,0,0,16.22,,18.99,,,207,42.21,,S,
OJIM4,10/17/2017 03:24 UTC,,51.01,68,12.01,206,24.99,13.2,0,0,16.22,,24.99,,,231,40.72,,SSW,
OJIM4,10/17/2017 04:24 UTC,,52,66,10,213,25.99,13.1,0,0,16.22,,25.99,,,235,40.89,,SSW,
OJIM4,10/17/2017 05:24 UTC,,52,66,12.01,219,24,13.1,0,0,16.22,,24,,,240,40.89,,SW,
OJIM4,10/17/2017 06:24 UTC,,53.01,54,8.99,254,23,13.1,0,0,16.22,,23,,,248,36.66,,WSW,
OJIM4,10/17/2017 07:24 UTC,,52,61,10,274,24.99,13,0,0,16.22,,24.99,,,235,38.84,,W,
OJIM4,10/17/2017 08:24 UTC,,51.01,70,8.99,275,18.99,13,0,0,16.22,,18.99,,,279,41.47,,W,
OJIM4,10/17/2017 09:24 UTC,,51.01,67,8.01,267,14.99,13,0,0,16.22,,14.99,,,280,40.33,,W,
OJIM4,10/17/2017 10:24 UTC,,51.01,66,8.99,290,18.01,13,0,0,16.22,,18.01,,,281,39.94,,WNW,
OJIM4,10/17/2017 11:24 UTC,,51.01,70,12.01,294,17,13,0,0,16.22,,17,,,280,41.47,,WNW,
OJIM4,10/17/2017 12:24 UTC,,51.01,63,11.01,302,21,13,0,1,16.22,,21,,,277,38.74,,WNW,
OJIM4,10/17/2017 13:24 UTC,,51.01,58,14,308,24.99,13.2,0,31,16.22,,24.99,,,298,36.61,,NW,
OJIM4,10/17/2017 14:24 UTC,,52,58,14.99,302,24.99,13.7,0,90,16.22,,24.99,,,308,37.54,,WNW,
OJIM4,10/17/2017 15:24 UTC,,52,57,14,302,24.99,13.8,0,180,16.22,,24.99,,,296,37.1,,WNW,
OJIM4,10/17/2017 16:24 UTC,,53.01,54,11.01,294,20,13.7,0,295,16.22,,20,,,288,36.66,,WNW,
OJIM4,10/17/2017 17:24 UTC,,55,43,14.99,284,24.99,13.7,0,287,16.22,,24.99,,,284,32.74,,WNW,
OJIM4,10/17/2017 18:24 UTC,,57.99,41,7,282,21,13.6,0,354,16.22,,21,,,279,34.26,,WNW,
OJIM4,10/17/2017 19:24 UTC,,59,33,5.99,278,14,13.5,0,545,16.22,,14,,,290,29.77,,W,
OJIM4,10/17/2017 20:24 UTC,,61,33,4,258,13,13.5,0,319,16.22,,13,,,275,31.53,,WSW,
OJIM4,10/17/2017 21:24 UTC,,62.01,46,3,198,12.01,13.4,0,201,16.22,,12.01,,,192,40.86,,SSW,
OJIM4,10/17/2017 22:24 UTC,,55.99,65,4,163,12.01,13.6,0,74,16.22,,12.01,,,206,44.29,,SSE,
OJIM4,10/17/2017 23:24 UTC,,50,82,7,153,8.99,13.5,0,16,16.22,,8.99,,,164,44.66,,SSE,
OJIM4,10/18/2017 00:24 UTC,,48.99,95,5.99,150,11.01,13.3,0,0,16.22,,11.01,,,162,47.6,,SSE,
OJIM4,10/18/2017 01:24 UTC,,48.99,96,5.99,151,11.01,13.3,0,0,16.22,,11.01,,,162,47.89,,SSE,
OJIM4,10/18/2017 02:24 UTC,,50,76,4,150,11.01,13.2,0,0,16.22,,11.01,,,175,42.66,,SSE,
OJIM4,10/18/2017 03:24 UTC,,50,87,4,147,12.01,13.1,0,0,16.22,,12.01,,,124,46.24,,SSE,
OJIM4,10/18/2017 04:24 UTC,,50,83,5.99,145,12.01,13.1,0,0,16.22,,12.01,,,148,44.99,,SE,
OJIM4,10/18/2017 05:24 UTC,,51.01,83,8.01,159,13,13.1,0,0,16.22,,13,,,130,45.97,,SSE,
OJIM4,10/18/2017 06:24 UTC,,52,81,10,180,15.99,13,0,0,16.22,,15.99,,,175,46.29,,S,
OJIM4,10/18/2017 07:24 UTC,,52,81,11.01,193,21,13,0,0,16.22,,21,,,201,46.29,,SSW,
OJIM4,10/18/2017 08:24 UTC,,52,81,8.99,191,22.01,13,0,0,16.22,,22.01,,,183,46.29,,S,
OJIM4,10/18/2017 09:24 UTC,,52,83,12.01,185,22.01,13,0,0,16.22,,22.01,,,182,46.94,,S,
OJIM4,10/18/2017 10:24 UTC,,52,83,13,184,25.99,13,0,0,16.22,,25.99,,,204,46.94,,S,
OJIM4,10/18/2017 11:24 UTC,,52,82,12.01,186,28.01,13,0,0,16.22,,28.01,,,180,46.62,,S,
OJIM4,10/18/2017 12:24 UTC,,53.01,78,12.01,201,25.99,13,0,1,16.22,,25.99,,,210,46.27,,SSW,
OJIM4,10/18/2017 13:24 UTC,,55,74,12.01,203,24.99,13.6,0,40,16.22,,24.99,,,196,46.79,,SSW,
OJIM4,10/18/2017 14:24 UTC,,57,67,14,198,28.01,13.9,0,197,16.22,,28.01,,,180,46.06,,SSW,
OJIM4,10/18/2017 15:24 UTC,,59,65,13,190,30,13.5,0,328,16.22,,30,,,208,47.16,,S,
OJIM4,10/18/2017 16:24 UTC,,59,64,12.01,197,25.99,13.5,0,387,16.22,,25.99,,,188,46.74,,SSW,
OJIM4,10/18/2017 17:24 UTC,,62.01,57,10,212,35.99,13.5,0,448,16.22,,35.99,,,185,46.5,,SSW,
OJIM4,10/18/2017 18:24 UTC,,64,51,13,209,32.01,13.4,0,449,16.22,,32.01,,,193,45.4,,SSW,
OJIM4,10/18/2017 19:24 UTC,,62.01,54,14.99,222,37,13.7,0,337,16.22,,37,,,229,45.06,,SW,
OJIM4,10/18/2017 20:24 UTC,,62.01,51,12.01,223,28.99,13.6,0,237,16.22,,28.99,,,208,43.56,,SW,
OJIM4,10/18/2017 21:24 UTC,,63,51,10,226,28.99,13.4,0,189,16.22,,28.99,,,222,44.47,,SW,
OJIM4,10/18/2017 22:24 UTC,,62.01,48,12.01,242,32.99,13.5,0,49,16.22,,32.99,,,232,41.97,,WSW,
OJIM4,10/18/2017 23:24 UTC,,59,47,14.99,271,30,13.4,0,10,16.22,,30,,,274,38.66,,W,
OJIM4,10/19/2017 00:24 UTC,,57,40,12.01,272,32.99,13.3,0,0,16.22,,32.99,,,275,32.75,,W,
OJIM4,10/19/2017 01:24 UTC,,55.99,26,21,288,38.01,13.2,0,0,16.22,,38.01,,,282,21.4,,WNW,
OJIM4,10/19/2017 02:24 UTC,,55,26,17,281,34,13.2,0,0,16.22,,34,,,289,20.55,,W,
OJIM4,10/19/2017 03:24 UTC,,54,26,14.99,278,32.99,13.1,0,0,16.22,,32.99,,,288,19.69,,W,
OJIM4,10/19/2017 04:24 UTC,,53.01,33,12.01,272,28.01,13.1,0,0,16.22,,28.01,,,276,24.47,,W,
OJIM4,10/19/2017 05:24 UTC,,52,33,14,269,30,13.1,0,0,16.22,,30,,,277,23.58,,W,
OJIM4,10/19/2017 06:24 UTC,,51.01,33,11.01,270,28.01,13,0,0,16.22,,28.01,,,281,22.71,,W,
OJIM4,10/19/2017 07:24 UTC,,50,32,11.01,264,27,13,0,0,16.22,,27,,,250,21.09,,W,
OJIM4,10/19/2017 08:24 UTC,,50,31,11.01,261,25.99,13,0,0,16.22,,25.99,,,242,20.34,,W,
OJIM4,10/19/2017 09:24 UTC,,50,35,12.01,268,28.01,13,0,0,16.22,,28.01,,,283,23.21,,W,
OJIM4,10/19/2017 10:24 UTC,,48.99,37,12.01,270,28.99,13,0,0,16.22,,28.99,,,284,23.64,,W,
OJIM4,10/19/2017 11:24 UTC,,48,39,12.01,270,25.99,13,0,0,16.22,,25.99,,,287,24.02,,W,
OJIM4,10/19/2017 12:24 UTC,,48,39,17,276,35.99,13,0,1,16.22,,35.99,,,276,24.02,,W,
OJIM4,10/19/2017 13:24 UTC,,48.99,37,13,271,34,13.5,0,48,16.22,,34,,,271,23.64,,W,
OJIM4,10/19/2017 14:24 UTC,,48.99,39,18.01,278,32.01,14.2,0,144,16.22,,32.01,,,288,24.91,,W,
OJIM4,10/19/2017 15:24 UTC,,48.99,38,15.99,283,32.01,13.6,0,291,16.22,,32.01,,,277,24.28,,WNW,
OJIM4,10/19/2017 16:24 UTC,,50,39,18.99,287,32.01,13.7,0,277,16.22,,32.01,,,284,25.82,,WNW,
OJIM4,10/19/2017 17:24 UTC,,51.01,44,11.01,275,30,13.8,0,325,16.22,,30,,,283,29.68,,W,
OJIM4,10/19/2017 18:24 UTC,,53.01,41,13,276,28.01,13.6,0,428,16.22,,28.01,,,283,29.75,,W,
OJIM4,10/19/2017 19:24 UTC,,54,32,13,281,25.99,13.7,0,335,16.22,,25.99,,,281,24.61,,W,
OJIM4,10/19/2017 20:24 UTC,,55,33,8.01,267,23,13.6,0,245,16.22,,23,,,271,26.23,,W,
OJIM4,10/19/2017 21:24 UTC,,57,38,5.99,244,21,13.6,0,139,16.22,,21,,,281,31.47,,WSW,
OJIM4,10/19/2017 22:24 UTC,,54,41,8.01,227,15.99,13.7,0,52,16.22,,15.99,,,226,30.65,,SW,
OJIM4,10/19/2017 23:24 UTC,,54,32,7,245,14.99,13.5,0,10,16.22,,14.99,,,236,24.61,,WSW,
OJIM4,10/20/2017 00:24 UTC,,55.99,28,8.99,239,15.99,13.4,0,0,16.22,,15.99,,,239,23.16,,WSW,
OJIM4,10/20/2017 01:24 UTC,,57,29,8.99,204,18.01,13.3,0,0,16.22,,18.01,,,241,24.87,,SSW,
OJIM4,10/20/2017 02:24 UTC,,50,51,7,159,14.99,13.2,0,0,16.22,,14.99,,,225,32.42,,SSE,
OJIM4,10/20/2017 03:24 UTC,,51.01,57,8.01,163,13,13.2,0,0,16.22,,13,,,160,36.17,,SSE,
OJIM4,10/20/2017 04:24 UTC,,51.01,65,8.99,168,13,13.2,0,0,16.22,,13,,,158,39.54,,SSE,
OJIM4,10/20/2017 05:24 UTC,,52,63,11.01,185,17,13.1,0,0,16.22,,17,,,178,39.68,,S,
OJIM4,10/20/2017 06:24 UTC,,52,58,11.01,197,18.01,13.1,0,0,16.22,,18.01,,,199,37.54,,SSW,
OJIM4,10/20/2017 07:24 UTC,,53.01,59,13,196,22.01,13,0,0,16.22,,22.01,,,183,38.94,,SSW,
OJIM4,10/20/2017 08:24 UTC,,52,65,13,193,22.01,13,0,0,16.22,,22.01,,,194,40.49,,SSW,
OJIM4,10/20/2017 09:24 UTC,,52,67,13,198,24.99,13,0,0,16.22,,24.99,,,207,41.28,,SSW,
OJIM4,10/20/2017 10:24 UTC,,52,66,13,198,23,13,0,0,16.22,,23,,,189,40.89,,SSW,
OJIM4,10/20/2017 11:24 UTC,,52,68,12.01,197,23,13,0,0,16.22,,23,,,236,41.66,,SSW,
OJIM4,10/20/2017 12:24 UTC,,52,73,11.01,192,21,13,0,1,16.22,,21,,,200,43.53,,SSW,
OJIM4,10/20/2017 13:24 UTC,,53.01,73,8.01,187,20,13.4,0,29,16.22,,20,,,201,44.5,,S,
OJIM4,10/20/2017 14:24 UTC,,55.99,66,10,201,18.01,13.6,0,168,16.22,,18.01,,,205,44.69,,SSW,
OJIM4,10/20/2017 15:24 UTC,,60.01,60,7,209,20,13.5,0,312,16.22,,20,,,224,45.98,,SSW,
OJIM4,10/20/2017 16:24 UTC,,62.01,56,8.01,210,18.99,13.5,0,414,16.22,,18.99,,,206,46.03,,SSW,
OJIM4,10/20/2017 17:24 UTC,,64.99,53,5.99,201,14.99,13.4,0,435,16.22,,14.99,,,211,47.34,,SSW,
OJIM4,10/20/2017 18:24 UTC,,66,51,7,203,14.99,13.4,0,495,16.22,,14.99,,,206,47.26,,SSW,
OJIM4,10/20/2017 19:24 UTC,,66.99,50,4.99,189,14,13.4,0,462,16.22,,14,,,197,47.64,,S,
OJIM4,10/20/2017 20:24 UTC,,69.01,47,3,177,12.01,13.5,0,382,16.22,,12.01,,,182,47.85,,S,
OJIM4,10/20/2017 21:24 UTC,,62.01,61,3,143,8.01,13.4,0,221,16.22,,8.01,,,136,48.31,,SE,
OJIM4,10/20/2017 22:24 UTC,,59,67,4,138,8.99,13.5,0,52,16.22,,8.99,,,147,47.97,,SE,
OJIM4,10/20/2017 23:24 UTC,,57,69,7,139,12.01,13.3,0,10,16.22,,12.01,,,131,46.84,,SE,
OJIM4,10/21/2017 00:24 UTC,,59,66,7,157,14,13.2,0,0,16.22,,14,,,154,47.57,,SSE,
OJIM4,10/21/2017 01:24 UTC,,57.99,65,5.99,165,14,13.2,0,0,16.22,,14,,,157,46.2,,SSE,
OJIM4,10/21/2017 02:24 UTC,,60.01,55,8.99,187,15.99,13.1,0,0,16.22,,15.99,,,189,43.68,,S,
OJIM4,10/21/2017 03:24 UTC,,62.01,51,11.01,193,22.01,13.1,0,0,16.22,,22.01,,,183,43.56,,SSW,
OJIM4,10/21/2017 04:24 UTC,,62.01,50,8.99,193,24,13.1,0,0,16.22,,24,,,180,43.04,,SSW,
OJIM4,10/21/2017 05:24 UTC,,61,54,10,191,22.01,13,0,0,16.22,,22.01,,,192,44.12,,S,
OJIM4,10/21/2017 06:24 UTC,,59,56,8.99,189,21,13,0,0,16.22,,21,,,187,43.21,,S,
OJIM4,10/21/2017 07:24 UTC,,57.99,60,5.99,173,17,13,0,0,16.22,,17,,,191,44.07,,S,
OJIM4,10/21/2017 08:24 UTC,,57.99,61,5.99,174,15.99,13,0,0,16.22,,15.99,,,183,44.51,,S,
OJIM4,10/21/2017 09:24 UTC,,57,63,5.99,177,13,12.9,0,0,16.22,,13,,,182,44.42,,S,
OJIM4,10/21/2017 10:24 UTC,,57,65,5.99,162,13,13,0,0,16.22,,13,,,160,45.25,,SSE,
OJIM4,10/21/2017 11:24 UTC,,57.99,63,4,166,14,13,0,0,16.22,,14,,,160,45.36,,SSE,
OJIM4,10/21/2017 12:24 UTC,,57.99,64,4.99,163,13,12.9,0,0,16.22,,13,,,162,45.78,,SSE,
OJIM4,10/21/2017 13:24 UTC,,57.99,66,5.99,159,18.99,13.3,0,30,16.22,,18.99,,,147,46.6,,SSE,
OJIM4,10/21/2017 14:24 UTC,,60.01,61,4.99,174,14,13.9,0,138,16.22,,14,,,170,46.42,,S,
OJIM4,10/21/2017 15:24 UTC,,60.01,63,5.99,170,14.99,13.6,0,160,16.22,,14.99,,,138,47.28,,S,
OJIM4,10/21/2017 16:24 UTC,,63,58,5.99,169,14.99,13.4,0,289,16.22,,14.99,,,185,47.89,,S,
OJIM4,10/21/2017 17:24 UTC,,66,57,5.99,165,20,13.4,0,389,16.22,,20,,,184,50.24,,SSE,
OJIM4,10/21/2017 18:24 UTC,,62.01,66,4.99,153,17,13.6,0,332,16.22,,17,,,185,50.44,,SSE,
OJIM4,10/21/2017 19:24 UTC,,62.01,66,3,143,11.01,13.5,0,227,16.22,,11.01,,,140,50.44,,SE,
OJIM4,10/21/2017 20:24 UTC,,59,81,4,144,11.01,13.5,0,115,16.23,,11.01,,,154,53.13,,SE,
OJIM4,10/21/2017 21:24 UTC,,57,87,4.99,151,14,13.5,0,52,16.24,,14,,,190,53.13,,SSE,
OJIM4,10/21/2017 22:24 UTC,,57,89,4.99,166,12.01,13.5,0,22,16.24,,12.01,,,149,53.76,,SSE,
OJIM4,10/21/2017 23:24 UTC,,57.99,90,4,173,13,13.3,0,2,16.24,,13,,,192,55.05,,S,
OJIM4,10/22/2017 00:24 UTC,,57.99,95,4,166,14,13.2,0,0,16.24,,14,,,208,56.55,,SSE,
